x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s
3.176767676767677101e-02,1.759801500058982912e+18,6.065823317961704448e+18,3.175483615050160538e+19,1.235186412984714035e+20,3.310586131398219530e+20,6.848829422358770483e+20,1.191096407461348508e+21,1.838253436258695512e+21,2.605928176611733537e+21,3.470892705970208637e+21,4.410617137299451281e+21,5.404895653230109786e+21,6.436387251243224924e+21,7.490603287773503816e+21,8.555650015785366061e+21,9.621888481442280767e+21
3.171717171717172018e-02,1.748376737439056896e+18,5.515576016356176896e+18,2.708256196038164070e+19,1.059859813945063014e+20,2.889024845307891220e+20,6.070514601858283602e+20,1.069477681993277112e+21,1.668125044189449945e+21,2.385457541962809737e+21,3.200362008741009162e+21,4.091698598753994277e+21,5.040082732180938162e+21,6.028587665195605688e+21,7.042865698323430375e+21,8.070990536947631391e+21,9.103187556894423122e+21
3.181818181818182184e-02,1.774844233995992832e+18,6.754765822268473344e+18,3.737028913210059981e+19,1.439473351522052178e+20,3.790406111324414280e+20,7.718946900570359726e+20,1.325168485731282190e+21,2.023721773559411638e+21,2.844111187065526813e+21,3.760977824804577477e+21,4.750442380030883398e+21,5.791541163666724356e+21,6.866586693288741306e+21,7.961012926381611287e+21,9.063014620752202695e+21,1.016313615291930326e+22
3.176767676767677101e-02,1.759801500058982912e+18,6.065823317961707520e+18,3.175483615050159718e+19,1.235186412984713708e+20,3.310586131398223462e+20,6.848829422358769172e+20,1.191096407461348770e+21,1.838253436258695512e+21,2.605928176611733012e+21,3.470892705970211258e+21,4.410617137299450757e+21,5.404895653230109786e+21,6.436387251243227021e+21,7.490603287773502767e+21,8.555650015785365012e+21,9.621888481442282865e+21
3.186868686868687267e-02,1.794689864177454848e+18,7.616637350011427840e+18,4.410982988313880166e+19,1.677143247612896543e+20,4.335727694317425787e+20,8.690341771507425608e+20,1.472778745054929355e+21,2.225673763552819151e+21,3.101150257076730593e+21,4.071722018198974366e+21,5.112216931294532076e+21,6.200988291579106034e+21,7.320077602905235915e+21,8.454909809079155163e+21,9.593826972274473828e+21,1.072760595928632944e+22
3.181818181818182184e-02,1.774844233995994112e+18,6.754765822268475392e+18,3.737028913210057523e+19,1.439473351522052833e+20,3.790406111324416901e+20,7.718946900570358415e+20,1.325168485731281666e+21,2.023721773559412687e+21,2.844111187065525764e+21,3.760977824804581671e+21,4.750442380030885495e+21,5.791541163666726453e+21,6.866586693288748646e+21,7.961012926381611287e+21,9.063014620752201646e+21,1.016313615291929906e+22
3.191919191919191656e-02,1.820893252778461184e+18,8.693719455076763648e+18,5.218651425858788557e+19,1.953220961343416566e+20,4.954559756046833418e+20,9.773274277858327921e+20,1.635082774403332702e+21,2.445311581367511286e+21,3.378234260035864101e+21,4.404262710226455626e+21,5.497005364646456066e+21,6.634219017446579241e+21,7.797757205201443357e+21,8.973108871390803526e+21,1.014882479140260912e+22,1.131596476513050742e+22
3.186868686868687267e-02,1.794689864177455872e+18,7.616637350011430912e+18,4.410982988313880166e+19,1.677143247612897526e+20,4.335727694317427098e+20,8.690341771507422986e+20,1.472778745054929617e+21,2.225673763552819413e+21,3.101150257076729545e+21,4.071722018198979084e+21,5.112216931294532076e+21,6.200988291579103937e+21,7.320077602905243255e+21,8.454909809079157260e+21,9.593826972274471731e+21,1.072760595928632735e+22
3.196969696969696739e-02,1.855495326523991296e+18,1.003815106399331942e+19,6.185073040726033203e+19,2.273402686367728599e+20,5.655737933420325765e+20,1.097883030414228062e+21,1.813308825980324807e+21,2.683896124862734270e+21,3.676596407494037733e+21,4.759768588583505494e+21,5.905892385703619199e+21,7.092226325146992902e+21,8.300526414157898056e+21,9.516422968285411148e+21,1.072873922340466773e+22,1.192886939688059588e+22
3.191919191919191656e-02,1.820893252778460672e+18,8.693719455076762624e+18,5.218651425858792653e+19,1.953220961343418860e+20,4.954559756046836695e+20,9.773274277858327921e+20,1.635082774403333226e+21,2.445311581367512334e+21,3.378234260035865149e+21,4.404262710226459820e+21,5.497005364646457115e+21,6.634219017446577144e+21,7.797757205201447551e+21,8.973108871390808769e+21,1.014882479140261331e+22,1.131596476513051791e+22
3.202020202020201822e-02,1.901174346129893888e+18,1.171411766633847808e+19,7.339610128252723200e+19,2.644130648422400983e+20,6.448987194661949932e+20,1.231896023058043109e+21,2.008759432916092060e+21,2.942746939015636713e+21,3.997513081742403043e+21,5.139437821617283006e+21,6.339980766531953885e+21,7.576012069074214322e+21,8.829287762790913671e+21,1.008566094002743411e+22,1.133429307446882678e+22,1.256696506205621505e+22
3.196969696969696739e-02,1.855495326523990016e+18,1.003815106399331942e+19,6.185073040726033203e+19,2.273402686367729582e+20,5.655737933420325110e+20,1.097883030414227800e+21,1.813308825980324282e+21,2.683896124862734795e+21,3.676596407494037209e+21,4.759768588583508640e+21,5.905892385703617102e+21,7.092226325146999194e+21,8.300526414157893861e+21,9.516422968285415342e+21,1.072873922340467402e+22,1.192886939688059798e+22
3.207070707070706905e-02,1.961442803786825472e+18,1.380049282380157133e+19,8.716617832677996954e+19,3.072673454151828111e+20,7.344985734552748032e+20,1.380651595007617663e+21,2.222812696030034526e+21,3.223241777958511706e+21,4.342302333483653005e+21,5.544495990242422030e+21,6.800389048161587429e+21,8.086584657820744942e+21,9.384943190828002574e+21,1.068162556886127110e+22,1.196619896581203480e+22,1.323088370689600022e+22
3.202020202020201822e-02,1.901174346129894912e+18,1.171411766633847808e+19,7.339610128252724838e+19,2.644130648422401966e+20,6.448987194661952553e+20,1.231896023058043109e+21,2.008759432916092060e+21,2.942746939015635665e+21,3.997513081742404092e+21,5.139437821617284055e+21,6.339980766531953885e+21,7.576012069074217468e+21,8.829287762790912623e+21,1.008566094002743411e+22,1.133429307446883307e+22,1.256696506205622554e+22
3.212121212121211988e-02,2.040903445392347904e+18,1.639401680305705984e+19,1.035620025841895506e+20,3.567212045239943823e+20,8.355429652043827773e+20,1.545528543794886607e+21,2.456923191638585508e+21,3.526815773083223196e+21,4.712322026608917479e+21,5.976193726347598627e+21,7.288249009007478440e+21,8.624956555909872484e+21,9.968391693423398093e+21,1.130511143103601259e+22,1.262515741002277952e+22,1.392124231712354442e+22
3.207070707070706905e-02,1.961442803786825728e+18,1.380049282380156518e+19,8.716617832678000230e+19,3.072673454151828111e+20,7.344985734552757207e+20,1.380651595007617401e+21,2.222812696030035050e+21,3.223241777958512755e+21,4.342302333483654578e+21,5.544495990242418885e+21,6.800389048161588478e+21,8.086584657820748087e+21,9.384943190828008866e+21,1.068162556886127110e+22,1.196619896581203480e+22,1.323088370689600232e+22
3.217171717171717071e-02,2.145581759728664832e+18,1.961311065509490688e+19,1.230506103324942336e+20,4.136931107014091080e+20,9.493097768373986263e+20,1.728002421159383532e+21,2.712622450843196064e+21,3.854960176080754311e+21,5.108967613342404313e+21,6.435804050706573296e+21,7.804702898275673440e+21,9.192141606157384942e+21,1.058052683532396082e+22,1.195690264936988017e+22,1.331185481500227482e+22,1.463864116702368445e+22
3.212121212121211988e-02,2.040903445392347904e+18,1.639401680305705984e+19,1.035620025841896161e+20,3.567212045239943168e+20,8.355429652043836948e+20,1.545528543794886345e+21,2.456923191638585508e+21,3.526815773083224769e+21,4.712322026608917479e+21,5.976193726347597578e+21,7.288249009007476343e+21,8.624956555909874582e+21,9.968391693423408579e+21,1.130511143103600630e+22,1.262515741002277952e+22,1.392124231712355071e+22
3.222222222222222154e-02,2.283357175510575104e+18,2.360243909790913331e+19,1.461745594297045647e+20,4.792115656110179615e+20,1.077191583917377978e+21,1.929648296709187174e+21,2.991518959630793834e+21,4.209220646622530109e+21,5.533669524542595269e+21,6.924619405001044787e+21,8.350900434842171736e+21,9.789152176395404706e+21,1.122223413580292476e+22,1.263777055225310452e+22,1.402696142140118925e+22,1.538366202240522256e+22
3.217171717171717071e-02,2.145581759728666368e+18,1.961311065509490278e+19,1.230506103324943483e+20,4.136931107014093046e+20,9.493097768373988884e+20,1.728002421159383532e+21,2.712622450843196588e+21,3.854960176080754311e+21,5.108967613342401167e+21,6.435804050706574344e+21,7.804702898275672392e+21,9.192141606157383893e+21,1.058052683532396501e+22,1.195690264936988017e+22,1.331185481500227692e+22,1.463864116702369284e+22
3.227272727272727237e-02,2.464521430692950528e+18,2.853835209707393843e+19,1.735625494993772544e+20,5.544252387444775322e+20,1.220701930493500195e+21,2.152143063313102406e+21,3.295297628522308174e+21,4.591195055646576214e+21,5.987890161761470382e+21,7.443948374332303999e+21,8.927995573600008536e+21,1.041699613549571919e+22,1.189438833060886872e+22,1.334847124569169750e+22,1.477112917997660406e+22,1.615686630341987428e+22
3.222222222222222154e-02,2.283357175510576128e+18,2.360243909790914560e+19,1.461745594297045320e+20,4.792115656110181581e+20,1.077191583917377454e+21,1.929648296709186388e+21,2.991518959630794359e+21,4.209220646622530109e+21,5.533669524542593171e+21,6.924619405001042690e+21,8.350900434842172785e+21,9.789152176395408900e+21,1.122223413580292266e+22,1.263777055225311710e+22,1.402696142140118925e+22,1.538366202240522676e+22
3.232323232323232320e-02,2.702500462327372288e+18,3.463535299734179021e+19,2.059412033290045030e+20,6.406135195925455831e+20,1.381481361208220320e+21,2.397267204069879972e+21,3.625718680481525400e+21,5.002530776911103132e+21,6.473120479765927559e+21,7.995112098541050266e+21,9.537143042872172347e+21,1.107667366488025596e+22,1.259785051812378391e+22,1.408974310569927298e+22,1.554498957581347088e+22,1.695879321358834021e+22
3.227272727272727237e-02,2.464521430692950528e+18,2.853835209707394253e+19,1.735625494993772544e+20,5.544252387444776632e+20,1.220701930493501243e+21,2.152143063313102406e+21,3.295297628522307650e+21,4.591195055646577787e+21,5.987890161761473528e+21,7.443948374332303999e+21,8.927995573600008536e+21,1.041699613549571709e+22,1.189438833060887501e+22,1.334847124569170798e+22,1.477112917997659147e+22,1.615686630341987428e+22
3.237373737373737403e-02,3.014786122509668352e+18,4.215376026360753357e+19,2.441480678810776699e+20,7.391974102753605059e+20,1.561303102343113605e+21,2.666905937120811549e+21,3.984615906413082313e+21,5.444921441642986078e+21,6.990876150619747385e+21,8.579440372762463437e+21,1.017949465817610243e+22,1.176917391299409504e+22,1.333346519788005884e+22,1.486230419904316152e+22,1.634915140686125308e+22,1.778995784174944020e+22
3.232323232323232320e-02,2.702500462327373312e+18,3.463535299734181069e+19,2.059412033290045030e+20,6.406135195925457142e+20,1.381481361208221630e+21,2.397267204069880496e+21,3.625718680481525400e+21,5.002530776911104180e+21,6.473120479765928608e+21,7.995112098541045023e+21,9.537143042872172347e+21,1.107667366488025596e+22,1.259785051812376923e+22,1.408974310569927089e+22,1.554498957581346039e+22,1.695879321358833811e+22
3.242424242424242486e-02,3.424136561548741632e+18,5.140875004771019981e+19,2.891458805238192210e+20,8.517506610055057244e+20,1.762078272411675918e+21,2.963049651746823995e+21,4.373894238898263425e+21,5.920103133756410298e+21,7.542693303107434054e+21,9.198267439908462264e+21,1.085619541938870944e+22,1.249547150153280075e+22,1.410205721054638244e+22,1.566684964104030493e+22,1.718419852472707396e+22,1.865084924399484456e+22
3.237373737373737403e-02,3.014786122509668352e+18,4.215376026360755814e+19,2.441480678810776371e+20,7.391974102753608991e+20,1.561303102343115702e+21,2.666905937120812597e+21,3.984615906413082313e+21,5.444921441642982932e+21,6.990876150619751580e+21,8.579440372762464485e+21,1.017949465817610243e+22,1.176917391299409714e+22,1.333346519788005464e+22,1.486230419904316152e+22,1.634915140686125728e+22,1.778995784174943601e+22
3.247474747474747570e-02,3.960119847050228224e+18,6.278098746365400678e+19,3.420381288546248950e+20,9.800110281758777016e+20,1.985860491951138931e+21,3.287793547268300210e+21,4.795526596900111254e+21,6.429850006260345209e+21,8.130123834246946619e+21,9.852927480178698879e+21,1.156837940018890460e+22,1.325652289355199912e+22,1.490442858944732227e+22,1.650404889977223433e+22,1.805068754613683880e+22,1.954192851297794576e+22
3.242424242424242486e-02,3.424136561548741632e+18,5.140875004771017523e+19,2.891458805238193848e+20,8.517506610055058555e+20,1.762078272411675918e+21,2.963049651746825044e+21,4.373894238898263949e+21,5.920103133756407153e+21,7.542693303107437199e+21,9.198267439908463313e+21,1.085619541938870944e+22,1.249547150153279655e+22,1.410205721054638034e+22,1.566684964104031751e+22,1.718419852472708026e+22,1.865084924399485085e+22
3.252525252525252653e-02,4.661095047472842752e+18,7.672907499523712614e+19,4.040859101735501824e+20,1.125891510470922076e+21,2.234849751795375014e+21,3.643336385396732854e+21,5.251549957068650709e+21,6.975969303119198683e+21,8.754730292876445483e+21,1.054474980524287433e+22,1.231716544053348873e+22,1.405326263493217747e+22,1.574135533462556875e+22,1.737454305674107080e+22,1.894914554392218907e+22,2.046362684228631318e+22
3.247474747474747570e-02,3.960119847050230272e+18,6.278098746365402317e+19,3.420381288546247639e+20,9.800110281758777016e+20,1.985860491951138931e+21,3.287793547268299162e+21,4.795526596900110205e+21,6.429850006260351500e+21,8.130123834246948717e+21,9.852927480178703073e+21,1.156837940018890880e+22,1.325652289355198444e+22,1.490442858944732437e+22,1.650404889977224482e+22,1.805068754613684090e+22,1.954192851297796673e+22
3.257575757575757736e-02,5.576749486786607104e+18,9.380406601556672512e+19,4.767260686304201933e+20,1.291491392436864549e+21,2.511395389630713430e+21,4.031978267023107424e+21,5.744060611039263195e+21,7.560295774978748449e+21,9.418080338795736072e+21,1.127505376739239500e+22,1.310365265483931845e+22,1.488659948201574819e+22,1.661358412137974517e+22,1.827894203461472459e+22,1.988006772680935919e+22,2.141634359384222571e+22
3.252525252525252653e-02,4.661095047472842752e+18,7.672907499523717530e+19,4.040859101735499858e+20,1.125891510470923125e+21,2.234849751795374752e+21,3.643336385396731806e+21,5.251549957068651758e+21,6.975969303119198683e+21,8.754730292876444434e+21,1.054474980524287643e+22,1.231716544053348244e+22,1.405326263493217747e+22,1.574135533462556875e+22,1.737454305674107709e+22,1.894914554392219327e+22,2.046362684228630479e+22
3.262626262626262819e-02,6.771341223364525056e+18,1.146663088335163064e+20,5.615905537120953958e+20,1.479106897751528702e+21,2.817998016378607501e+21,4.456117346116294935e+21,6.275208572779075994e+21,8.184685481813170192e+21,1.012174078467769578e+22,1.204514339671077028e+22,1.392891577048320757e+22,1.575741242956318769e+22,1.752182895610671032e+22,1.921782180330303862e+22,2.084391511767183157e+22,2.240044437654155244e+22
3.257575757575757736e-02,5.576749486786610176e+18,9.380406601556675789e+19,4.767260686304203899e+20,1.291491392436864811e+21,2.511395389630713430e+21,4.031978267023105851e+21,5.744060611039268438e+21,7.560295774978746352e+21,9.418080338795743412e+21,1.127505376739240758e+22,1.310365265483932893e+22,1.488659948201574190e+22,1.661358412137973888e+22,1.827894203461472459e+22,1.988006772680935499e+22,2.141634359384222571e+22
3.267676767676767902e-02,8.327833252660213760e+18,1.401049005446146621e+20,6.605269025153231094e+20,1.691241226449499455e+21,3.157310227271222559e+21,4.918245396586825777e+21,6.847191105624237670e+21,8.851008980672351044e+21,1.086727123191408991e+22,1.285630178213755670e+22,1.479400031317510429e+22,1.666654665448162853e+22,1.846676779313763713e+22,2.019172157616209212e+22,2.184111224025942642e+22,2.341625914455348373e+22
3.262626262626262819e-02,6.771341223364530176e+18,1.146663088335163392e+20,5.615905537120951992e+20,1.479106897751527916e+21,2.817998016378607501e+21,4.456117346116294935e+21,6.275208572779075994e+21,8.184685481813171241e+21,1.012174078467769998e+22,1.204514339671078496e+22,1.392891577048322225e+22,1.575741242956319189e+22,1.752182895610671242e+22,1.921782180330303862e+22,2.084391511767183157e+22,2.240044437654156503e+22
3.272727272727272985e-02,1.035315190503276339e+19,1.710600384341921628e+20,7.756196997296620831e+20,1.930613722138506953e+21,3.532135927765521662e+21,5.420942152776433009e+21,7.462245345178239894e+21,9.561143902289870717e+21,1.165621731569645807e+22,1.370978521517658210e+22,1.569991765769222881e+22,1.761480939204610569e+22,1.944903912707156502e+22,2.120114100863538876e+22,2.287204482472640250e+22,2.446408032388348327e+22
3.267676767676767902e-02,8.327833252660215808e+18,1.401049005446147441e+20,6.605269025153231094e+20,1.691241226449499193e+21,3.157310227271224656e+21,4.918245396586825777e+21,6.847191105624237670e+21,8.851008980672353141e+21,1.086727123191408991e+22,1.285630178213755460e+22,1.479400031317511687e+22,1.666654665448163692e+22,1.846676779313763923e+22,2.019172157616209212e+22,2.184111224025943061e+22,2.341625914455349212e+22
3.277777777777778068e-02,1.298485803161418547e+19,2.086485575306125312e+20,9.092128131509971845e+20,2.200167887461005132e+21,3.945428102068612628e+21,5.966868350776483250e+21,8.122640001707192353e+21,1.031696692631865131e+22,1.249010357892290917e+22,1.460681711790045371e+22,1.664763996436331862e+22,1.860296576255222035e+22,2.046923857587227696e+22,2.224653741210254862e+22,2.393705754254859724e+22,2.554416097594258437e+22
3.272727272727272985e-02,1.035315190503277158e+19,1.710600384341921956e+20,7.756196997296623452e+20,1.930613722138508001e+21,3.532135927765525856e+21,5.420942152776433009e+21,7.462245345178233602e+21,9.561143902289874911e+21,1.165621731569646017e+22,1.370978521517659049e+22,1.569991765769223930e+22,1.761480939204611827e+22,1.944903912707156922e+22,2.120114100863538456e+22,2.287204482472641508e+22,2.446408032388349585e+22
3.282828282828283151e-02,1.639958765759660237e+19,2.541929334621674209e+20,1.063932138782853956e+21,2.503077939504480256e+21,4.400284852417017676e+21,6.558757406152346042e+21,8.830666134056236745e+21,1.112034517135230868e+22,1.337042599892865987e+22,1.554858177980028840e+22,1.763809502354251081e+22,1.963173456749273285e+22,2.152791547069418229e+22,2.332832299611316866e+22,2.503645178163933846e+22,2.665671300696936284e+22
3.277777777777778068e-02,1.298485803161418752e+19,2.086485575306126950e+20,9.092128131509969224e+20,2.200167887461006442e+21,3.945428102068616298e+21,5.966868350776487444e+21,8.122640001707192353e+21,1.031696692631864712e+22,1.249010357892291337e+22,1.460681711790044951e+22,1.664763996436331443e+22,1.860296576255222664e+22,2.046923857587228534e+22,2.224653741210254442e+22,2.393705754254860563e+22,2.554416097594258437e+22
3.287878787878788234e-02,2.082370081200030515e+19,3.092540068892491776e+20,1.242708518351408726e+21,2.842753572457622798e+21,4.899943540754843959e+21,7.199405673926221627e+21,9.588626996387131687e+21,1.197312702261632382e+22,1.429864419552020293e+22,1.653621793089493821e+22,1.867216103209473724e+22,2.070178407542918899e+22,2.262556946903159171e+22,2.444686215252930671e+22,2.617048347264377107e+22,2.780190543221156427e+22
3.282828282828283151e-02,1.639958765759660237e+19,2.541929334621675192e+20,1.063932138782854087e+21,2.503077939504481305e+21,4.400284852417020297e+21,6.558757406152348140e+21,8.830666134056244085e+21,1.112034517135230868e+22,1.337042599892866197e+22,1.554858177980029049e+22,1.763809502354251920e+22,1.963173456749273704e+22,2.152791547069416971e+22,2.332832299611318544e+22,2.503645178163933007e+22,2.665671300696935026e+22
3.292929292929293317e-02,2.654667530001306829e+19,3.756676458466643149e+20,1.448800413884358853e+21,3.222842573572013031e+21,5.447772871463465386e+21,7.891661248887670178e+21,1.039882696914979992e+22,1.287713242721496439e+22,1.527617335330580568e+22,1.757081218131473675e+22,1.975066132760399708e+22,2.181372781871799206e+22,2.376264720833780384e+22,2.560246879538103976e+22,2.733936097750704718e+22,2.897986270379314564e+22
3.287878787878788234e-02,2.082370081200030106e+19,3.092540068892493087e+20,1.242708518351409250e+21,2.842753572457623323e+21,4.899943540754847105e+21,7.199405673926223725e+21,9.588626996387125395e+21,1.197312702261632801e+22,1.429864419552021342e+22,1.653621793089495289e+22,1.867216103209474982e+22,2.070178407542919738e+22,2.262556946903158751e+22,2.444686215252930671e+22,2.617048347264376268e+22,2.780190543221158104e+22
3.297979797979798400e-02,3.393789835949265715e+19,4.555855012726776791e+20,1.685815839808118587e+21,3.647230921546096181e+21,6.047262764652426166e+21,8.638411278465706754e+21,1.126355959657843917e+22,1.383414269402969172e+22,1.630437589580731803e+22,1.865339236027897112e+22,2.087435910759625785e+22,2.296812042313746560e+22,2.493953901772392943e+22,2.679540377045013679e+22,2.854324305147217104e+22,3.019066311116474181e+22
3.292929292929293317e-02,2.654667530001306829e+19,3.756676458466645770e+20,1.448800413884359377e+21,3.222842573572011983e+21,5.447772871463467483e+21,7.891661248887671226e+21,1.039882696914979783e+22,1.287713242721497068e+22,1.527617335330580568e+22,1.757081218131474724e+22,1.975066132760400966e+22,2.181372781871801303e+22,2.376264720833781223e+22,2.560246879538104395e+22,2.733936097750705137e+22,2.897986270379314564e+22
3.303030303030303483e-02,4.346764537848182374e+19,5.515199243679593267e+20,1.957732964194248294e+21,4.120039985008021602e+21,6.702011884528456434e+21,9.442567776477487563e+21,1.218509476455415546e+22,1.484588984270637446e+22,1.738455295326077059e+22,1.978492078996179229e+22,2.204395216251724707e+22,2.416545349323407439e+22,2.615657570571850351e+22,2.802587234873167472e+22,2.978223688966357176e+22,3.143433726296376056e+22
3.297979797979798400e-02,3.393789835949268582e+19,4.555855012726778102e+20,1.685815839808119636e+21,3.647230921546098278e+21,6.047262764652432458e+21,8.638411278465709900e+21,1.126355959657844756e+22,1.383414269402969591e+22,1.630437589580732642e+22,1.865339236027898370e+22,2.087435910759625785e+22,2.296812042313746979e+22,2.493953901772394201e+22,2.679540377045014938e+22,2.854324305147216685e+22,3.019066311116473762e+22
3.308080808080808566e-02,5.573319270176883507e+19,6.663929974915183411e+20,2.268918699258442940e+21,4.645620434101074919e+21,7.415712706759740097e+21,1.030705194399249623e+22,1.316566506479200240e+22,1.591404555355726807e+22,1.851793567030806839e+22,2.096628753215246880e+22,2.326006765250120620e+22,2.540615157685175924e+22,2.741402544233890867e+22,2.929402181798100101e+22,3.105639626935279550e+22,3.271086665898923341e+22
3.303030303030303483e-02,4.346764537848185651e+19,5.515199243679594578e+20,1.957732964194248032e+21,4.120039985008022651e+21,6.702011884528455385e+21,9.442567776477492806e+21,1.218509476455415546e+22,1.484588984270638285e+22,1.738455295326078317e+22,1.978492078996178810e+22,2.204395216251725126e+22,2.416545349323407439e+22,2.615657570571852448e+22,2.802587234873168311e+22,2.978223688966358014e+22,3.143433726296375637e+22
3.313131313131313649e-02,7.149119185354802790e+19,8.035894782371841966e+20,2.624144509494421881e+21,5.228542481560073404e+21,8.192134032716807012e+21,1.123477702319986967e+22,1.420745140385821072e+22,1.704020977754832686e+22,1.970567640389453978e+22,2.219830364783082943e+22,2.452325695909268763e+22,2.669056823281622345e+22,2.871209075388737756e+22,3.059993918652703520e+22,3.236571979887964009e+22,3.402018236082839932e+22
3.308080808080808566e-02,5.573319270176883507e+19,6.663929974915180790e+20,2.268918699258441892e+21,4.645620434101074919e+21,7.415712706759740097e+21,1.030705194399250042e+22,1.316566506479199820e+22,1.591404555355727646e+22,1.851793567030806839e+22,2.096628753215246880e+22,2.326006765250120620e+22,2.540615157685176762e+22,2.741402544233892545e+22,2.929402181798099681e+22,3.105639626935279970e+22,3.271086665898923341e+22
3.318181818181818732e-02,9.169763488392365670e+19,9.670132644751950479e+20,3.028598577047957668e+21,5.873582082382991720e+21,9.035100887081119908e+21,1.222862973137355119e+22,1.531256792835541906e+22,1.822589907274463340e+22,2.094883986555797923e+22,2.348169451176210307e+22,2.583399064401778573e+22,2.801898222610426731e+22,3.005090564893463229e+22,3.194364901342224738e+22,3.371014928401371339e+22,3.536216376945488062e+22
3.313131313131313649e-02,7.149119185354802790e+19,8.035894782371843277e+20,2.624144509494420308e+21,5.228542481560071307e+21,8.192134032716802818e+21,1.123477702319986547e+22,1.420745140385821281e+22,1.704020977754832267e+22,1.970567640389453559e+22,2.219830364783082104e+22,2.452325695909270861e+22,2.669056823281624862e+22,2.871209075388737756e+22,3.059993918652702261e+22,3.236571979887962751e+22,3.402018236082839513e+22
3.323232323232323121e-02,1.175569628005964513e+20,1.161146752322546303e+21,3.487893381887864865e+21,6.585702744461293912e+21,9.948471768548315759e+21,1.329145034458076807e+22,1.648304635056108025e+22,1.947253474054427483e+22,2.224839426586479008e+22,2.481709322593635192e+22,2.719265354782728625e+22,2.939159387502994575e+22,3.143053289388432477e+22,3.332511137880126102e+22,3.508956822228952521e+22,3.673663751785137203e+22
3.318181818181818732e-02,9.169763488392360755e+19,9.670132644751953101e+20,3.028598577047957668e+21,5.873582082382995915e+21,9.035100887081115714e+21,1.222862973137354490e+22,1.531256792835542116e+22,1.822589907274463550e+22,2.094883986555797923e+22,2.348169451176209469e+22,2.583399064401778573e+22,2.801898222610427989e+22,3.005090564893465746e+22,3.194364901342228093e+22,3.371014928401370920e+22,3.536216376945487643e+22
3.328282828282828204e-02,1.505821062664885699e+20,1.391112176006233326e+21,4.008067683434923295e+21,7.370032637430622847e+21,1.093611326107894678e+22,1.442601152441049573e+22,1.772081977168577220e+22,2.078143084163675403e+22,2.360520252196135947e+22,2.620503417710420217e+22,2.859954006173816770e+22,3.080852157501489231e+22,3.285096145632300420e+22,3.474422000803102746e+22,3.650380043552948434e+22,3.814337648639701575e+22
3.323232323232323121e-02,1.175569628005964513e+20,1.161146752322546565e+21,3.487893381887866438e+21,6.585702744461297058e+21,9.948471768548322050e+21,1.329145034458076178e+22,1.648304635056108025e+22,1.947253474054428321e+22,2.224839426586479008e+22,2.481709322593636450e+22,2.719265354782729463e+22,2.939159387502995833e+22,3.143053289388437511e+22,3.332511137880130296e+22,3.508956822228953360e+22,3.673663751785141397e+22
3.333333333333333287e-02,1.926674912135230259e+20,1.662733686696189886e+21,4.595581835583288246e+21,8.231836734456482234e+21,1.200187205509655088e+22,1.563499600539163820e+22,1.902770611252881680e+22,2.215378217776317465e+22,2.502001359200025208e+22,2.764594678475762382e+22,3.005484960625606420e+22,3.226979852336597303e+22,3.431210413403791373e+22,3.620080056285452147e+22,3.795260885038058281e+22,3.958209894839034787e+22
3.328282828282828204e-02,1.505821062664886354e+20,1.391112176006233063e+21,4.008067683434924868e+21,7.370032637430621798e+21,1.093611326107895516e+22,1.442601152441049992e+22,1.772081977168578059e+22,2.078143084163675403e+22,2.360520252196136367e+22,2.620503417710420636e+22,2.859954006173815931e+22,3.080852157501490489e+22,3.285096145632300420e+22,3.474422000803105682e+22,3.650380043552949273e+22,3.814337648639704092e+22
3.338383838383838370e-02,2.461772778120006861e+20,1.982598547085432455e+21,5.257305334025332720e+21,9.176483782364517892e+21,1.314954447380969370e+22,1.692097328557838670e+22,2.040539127345355266e+22,2.359065233093411891e+22,2.649345400252854698e+22,2.914014948666050714e+22,3.155868235017799651e+22,3.377536966917098360e+22,3.581379538714968352e+22,3.769460911226417578e+22,3.943569443624654891e+22,4.105246785267596421e+22
3.333333333333333287e-02,1.926674912135231242e+20,1.662733686696190411e+21,4.595581835583287722e+21,8.231836734456487477e+21,1.200187205509655717e+22,1.563499600539164449e+22,1.902770611252881680e+22,2.215378217776317884e+22,2.502001359200024370e+22,2.764594678475764479e+22,3.005484960625607678e+22,3.226979852336595626e+22,3.431210413403792631e+22,3.620080056285452147e+22,3.795260885038058281e+22,3.958209894839034787e+22
3.343434343434343453e-02,3.140513084610495775e+20,2.358115393216553157e+21,6.000495489363255230e+21,1.020940796982242102e+22,1.438284364887727119e+22,1.828637548758093844e+22,2.185541215704518440e+22,2.509296185664813924e+22,2.802601963671783054e+22,3.068784400939844056e+22,3.311103520331044120e+22,3.532508891191240452e+22,3.735578939022402965e+22,3.922533079527390079e+22,4.095269530947479509e+22,4.255409024987676069e+22
